observationId,fieldRA,fieldDec,observationStartMJD,flush_by_mjd,visitExposureTime,filter,rotSkyPos,rotSkyPos_desired,numExposures,airmass,seeingFwhm500,seeingFwhmEff,seeingFwhmGeom,skyBrightness,night,slewTime,visitTime,slewDistance,fiveSigmaDepth,altitude,azimuth,paraAngle,cloud,moonAlt,sunAlt,note,target,fieldId,proposalId,block_id,observationStartLST,rotTelPos,rotTelPos_backup,moonAz,sunAz,sunRA,sunDec,moonRA,moonDec,moonDistance,solarElong,moonPhase,cummTelAz,scripted_id
275,163.75874747244748,-13.789199087083214,2025-05-01 03:04:15.707886848,60796.13164653203,30.0,g,263.77025096120786,263.77025096120786,2,1.1898785247919708,0.35369878114774195,0.6960238957674202,0.6241316423208194,22.071836910634357,0,5.305843415487174,34.0,3.1533811305220585,24.949839497285087,57.18470068266735,293.27067058936007,125.19872333591857,0.125,-28.87537721071189,-63.323289971852105,"pair_33, ug, b",,-1,87,1,194.61940955008427,28.968974297126444,43.83296776895414,288.4616978475937,240.70760979033378,38.23008731514926,15.015880333680835,85.74243112814449,28.857002382206424,86.4697388539928,127.36171118599918,25.478247542949468,-73.94937096614626,0
276,166.47934910759378,-14.716674405399546,2025-05-01 03:04:54.460246528,60796.13164653203,30.0,g,260.5851905025288,260.5851905025288,2,1.1577314043981548,0.35369878114774195,0.6846794018744131,0.6148064683407676,22.087246904961532,0,4.752359970293727,34.0,2.795168005676492,24.980312580530573,59.74120958986639,294.5728440501116,125.67935110726351,0.125,-29.001006197750826,-63.44534298342238,"pair_33, ug, b",,-1,88,1,194.78131980074747,26.264541609792342,43.83296776895414,288.4061753516365,240.4721716343411,38.23051570618014,15.016016416963167,85.75060440282105,28.85609049268518,89.20509957754291,130.1013277211791,25.481892657509682,-72.47807431954388,0
277,164.1327454027411,-16.894333316359447,2025-05-01 03:05:34.124261376,60796.13164653203,30.0,g,268.605457690759,268.605457690759,2,1.1675931239360295,0.4150129883535029,0.7449755687316724,0.6643699174974347,22.110671712479835,0,5.664015250060768,34.0,3.1367848916372956,24.89528362465414,58.92170905339448,288.40293404585634,121.05441670802588,0.125,-29.12962928499642,-63.57006799291613,"pair_33, ug, b",,-1,89,1,194.9470390147982,29.659874398784915,43.83296776895414,288.34939962060344,240.2293543932326,38.230954175628135,15.01615570075767,85.75897681257445,28.855157769756442,88.35874144918421,128.11372686500087,25.485627012061144,-78.46732556605188,0
278,166.89075603568918,-17.82099400886802,2025-05-01 03:06:12.891664640,60796.13164653203,30.0,g,265.6144010113176,265.6144010113176,2,1.1376877939533228,0.4150129883535029,0.7334676644661798,0.6549104201911998,22.123762524961506,0,4.767403431289189,34.0,2.7906965689898477,24.923427907124633,61.519056432824584,289.3779465885148,121.12737534583117,0.125,-29.255382618049822,-63.691778722897325,"pair_33, ug, b",,-1,90,1,195.10901211799447,26.741776357148776,43.83296776895414,288.29395900759846,239.99023067767607,38.23138273384262,15.016291835170067,85.76716666656186,28.85424673624502,91.09038195385784,130.82120817034885,25.489280360815396,-77.33436606851414,0
279,169.664949765622,-18.70485689593341,2025-05-01 03:06:51.652023040,60796.13164653203,30.0,g,261.43109795218,261.43109795218,2,1.1116715186060577,0.47674312466380786,0.7828703678899306,0.695519442405523,22.13412380718242,0,4.760358553958605,34.0,2.7787122965672904,24.86204412768854,64.09849417081861,290.53925414561445,121.3418468789652,0.125,-29.3811504502172,-63.81327476676031,"pair_33, ug, b",,-1,91,1,195.27095578844845,22.772944831145193,43.83296776895414,288.2385794971922,239.74937998980118,38.231811214619555,15.016427944006521,85.77536165802577,28.853336466258824,93.8101334308393,133.50995171090963,25.492936415724508,-76.00648572535486,0
280,167.32703160724523,-20.93601002351241,2025-05-01 03:07:32.281619456,60796.13164653203,30.0,g,272.4189846749708,272.4189846749708,2,1.1213038257859425,0.33626866674147626,0.6567759912629872,0.5918698648181755,22.157644203203702,0,6.629596284176221,34.0,3.132820511535092,25.059320372508942,63.10271271786823,283.59664451117044,115.9694156409459,0.125,-29.51302359108917,-63.9404233134301,"pair_33, ug, b",,-1,92,1,195.44070927370726,28.38840031591666,43.83296776895414,288.1805839909233,239.4950184042279,38.232260359566546,15.016570615859935,85.78395896927178,28.85238293991718,92.987777287379,131.40993961470576,25.496772403106853,-82.7671689129098,0
281,170.148650787191,-21.819020114682694,2025-05-01 03:08:11.054503680,60796.13164653203,30.0,g,268.64725684904613,268.64725684904613,2,1.0971195907231335,0.33626866674147626,0.6482397647384137,0.584853086614976,22.155023876357006,0,4.772884561634152,34.0,2.771825967873691,25.07773185319724,65.71035892832134,284.24218759529003,115.58495755397942,0.125,-29.638908591581902,-64.06156407096269,"pair_33, ug, b",,-1,93,1,195.60270527749864,24.23221440302556,43.83296776895414,288.1252909474417,239.2504761009569,38.2326889797065,15.016706766963127,85.79217018461807,28.85147360094494,95.70385981999942,134.05157711113958,25.50043654420396,-81.9687443566362,0
282,164.52549253586486,-20.00892269856132,2025-05-01 03:08:50.630477824,60796.13164653203,30.0,g,274.84606496469036,274.84606496469036,2,1.1540178866488202,0.35369878114774195,0.6833608563218546,0.6137226238965645,22.1326085551812,0,5.575974495906116,34.0,5.555275218440156,25.00003330902851,60.05875649233518,282.6328994329638,116.21767511678874,0.125,-29.76743954623747,-64.18501527249099,"pair_33, ug, b",,-1,94,1,195.76805665057168,31.063740081479075,43.83296776895414,288.0689051023522,238.99905622040905,38.23312647816405,15.016845737253613,85.80055831337934,28.850546044164687,90.24004184814305,128.7439187144453,25.504180056810636,-83.42079826441933,0
283,165.00657651703344,-23.142528140264556,2025-05-01 03:09:30.307657728,60796.13164653203,30.0,g,282.90365821221974,282.90365821221974,2,1.136939806155085,0.35369878114774195,0.6772750194949843,0.608720066024877,22.167713479424258,0,5.677180020936247,34.0,3.165367988093979,25.02629837560181,61.5886142756974,276.98733192759903,111.17086169498259,0.125,-29.896338271795035,-64.30858065851059,"pair_33, ug, b",,-1,95,1,195.93383086912777,34.07451990720233,43.83296776895414,288.012428206102,238.7451608591777,38.23356509587412,15.016985062049063,85.80897482672785,28.84961674113111,92.21707837510813,129.30938739007706,25.50793666903627,-88.92928222864397,0
284,167.88571251202282,-24.071226997115552,2025-05-01 03:10:10.889782016,60796.17568643123,30.0,g,293.734750194078,293.734750194078,2,1.1103188551414704,0.3974488052661486,0.7065965112384198,0.6328223322379811,22.176061579049453,0,6.5821248793556775,34.0,2.796797698154676,24.989024084202338,64.24260842816199,277.0032231317073,110.09821757487612,0.125,-30.028217361764163,-64.43475556007893,"pair_33, ug, a",,-1,0,1,196.10338601300862,43.83296776895413,43.83296776895414,287.9547181788362,238.48358279088953,38.23401371791074,15.01712756361107,85.81759048358693,28.84866689099348,94.95874027997114,131.9446771076041,25.511782613600214,-88.79804619433546,0
285,169.21348552548415,-15.601869210338815,2025-05-01 03:10:56.657179392,60796.17568643123,30.0,g,278.38867110243143,278.38867110243143,2,1.1407418053904306,0.3974488052661486,0.7181501812830261,0.6423194490146474,22.095159212254565,0,11.767397661074297,34.0,8.560726261763683,24.935073224159336,61.23759038899578,294.53234221204303,125.3171581953801,0.125,-30.176996071941435,-64.57679886821325,"pair_33, ug, a",,-1,1,1,196.2946056138812,43.70582929781152,43.83296776895414,287.8897010245385,238.1862950923893,38.23451966200881,15.017288271828013,85.82731569799786,28.847596462707003,91.86800178143018,132.82299213560955,25.516124395526607,-71.14694970272402,0
286,168.84560440034832,-12.54134347682255,2025-05-01 03:11:35.252019456,60796.17568643123,30.0,g,274.41723791300427,274.41723791300427,2,1.167208588228035,0.5299353784427802,0.8615444742822062,0.7601895578599734,22.06975006992213,0,4.594840199069661,34.0,3.081252659152199,24.722269461713182,58.95304125673441,298.7631348884502,129.12177501208606,0.125,-30.3024990073821,-64.69637283765054,"pair_33, ug, a",,-1,2,1,196.45585773573387,43.53901292509033,43.83296776895414,287.83492801681894,237.93372053478993,38.23494631623064,15.017423793328657,85.83552398023478,28.846694437298382,90.04092520136949,132.0631197730084,25.519789395205795,-66.69579799672904,0
287,159.81219039593316,-0.5386794978100985,2025-05-01 03:12:53.639493376,60796.17568643123,30.0,g,269.62129316925524,269.62129316925524,2,1.4355987788934714,0.4150129883535029,0.843309439008261,0.7452003588647906,21.902621877644048,0,44.387473948914504,34.0,14.976621429166022,24.62434435223293,44.152734144464134,303.42808219767835,133.86198409773982,0.125,-30.557513848082458,-64.93864412637782,"pair_33, ug, a",,-1,3,1,196.78336645161494,43.483277266995046,43.83296776895414,287.72383622834434,237.4154748590206,38.2358128672566,15.017699039691703,85.85221551210459,28.844864216817392,76.26211255727296,120.54162243211748,25.527243421927263,-61.83888508776335,0
288,162.17522064852352,1.4249141604105031,2025-05-01 03:13:32.199361536,60796.17568643123,30.0,g,266.5765562053289,266.5765562053289,2,1.434592929854778,0.5299353784427802,0.9750476240717337,0.8534891469869651,21.90055099377234,0,4.559868329113484,34.0,3.072251841473542,24.466157422678698,44.191748475104546,307.3711316199294,136.6258750317597,0.125,-30.68301517764762,-65.05753169850082,"pair_33, ug, a",,-1,4,1,196.94447245774143,43.202431237088604,43.83296776895414,287.66926432417023,237.15797147437343,38.23623913618686,15.017834435875132,85.86043624953875,28.843964803748342,77.33983066132414,122.1833593522802,25.530915216615426,-57.580803980463585,0
289,159.43995733916816,2.5109512194049963,2025-05-01 03:14:10.950224384,60796.17568643123,30.0,g,267.84607428950807,267.84607428950807,2,1.512185049912753,0.5299353784427802,1.006355862166485,0.8792245187008506,21.863116426598705,0,4.750862848993602,34.0,2.94144401981525,24.400652923091943,41.39869094791283,305.56398951386683,135.29823170347018,0.125,-30.809175377353423,-65.17681616145559,"pair_33, ug, a",,-1,5,1,197.10637645467094,43.144305992978246,43.83296776895414,287.61447229715844,236.89749458238748,38.2366675169501,15.017970501867486,85.86870431319197,28.84306153186136,74.41701613574497,119.24521476587013,25.53460855821041,-59.22498326560898,0
290,161.7894667647382,4.43149987185341,2025-05-01 03:14:49.467846912,60796.17568643123,30.0,g,264.9597157984029,264.9597157984029,2,1.5091178565154821,0.5744354465500158,1.061024833521795,0.9241624131549155,21.860113504198186,0,4.517622683784737,34.0,3.0311617061637697,24.342697162737217,41.50143223752406,309.4415653567925,137.99809867317123,0.125,-30.93461321477878,-65.295191931129,"pair_33, ug, a",,-1,6,1,197.26730595627745,42.95781447157411,43.83296776895414,287.56005985349026,236.63690656748923,38.23709331973579,15.01810574805228,85.87692917563965,28.84216428898663,75.53164280600556,120.810702832837,25.538283007406843,-55.194420697517494,0
291,159.01150005228172,5.553314251900641,2025-05-01 03:15:28.225421312,60796.17568643123,30.0,g,266.3420610970005,266.3420610970005,2,1.5996923286851248,0.5744354465500158,1.0987870475532195,0.9552029530887465,21.840175553691797,0,4.757574315741392,34.0,2.9861115743571514,24.277539369107473,38.69101088775977,307.6242110161781,136.57135831654523,0.125,-31.06086971309982,-65.41411321307089,"pair_33, ug, a",,-1,7,1,197.4292379938917,42.91341941354573,43.83296776895414,287.50535848256186,236.3730140537925,38.2375217755641,15.018241835939097,85.88521188181299,28.841262052581282,72.55760818869209,117.8255345097607,25.541983705969493,-56.852851816269364,0
292,161.34917818677306,7.4301432630955615,2025-05-01 03:16:06.702563072,60796.17568643123,30.0,g,263.6037758443645,263.6037758443645,2,1.5976072524549179,0.5477175500433865,1.0630166048448757,0.9257996491824878,21.836694143401893,0,4.4771421289216145,34.0,2.9861115796114044,24.312548603694527,38.75092529967627,311.29291268506876,139.11276398571633,0.125,-31.18624961295652,-65.53198359378149,"pair_33, ug, a",,-1,8,1,197.5899983636109,42.716539830080876,43.83296776895414,287.4511024997562,236.10937155654133,38.237947131710285,15.018376938325574,85.89344121256859,28.840366935720347,73.70926360310031,119.31870982926063,25.545660960679424,-53.03444129545797,0
293,158.51961394081826,8.58652535936782,2025-05-01 03:16:45.468123648,60796.17568643123,30.0,g,265.0899272367049,265.0899272367049,2,1.7046241816376864,0.5477175500433865,1.1051856096764685,0.9604625711540571,21.793751187455793,0,4.765560490265924,34.0,3.031161665432319,24.230460281635594,35.91890288533163,309.47632271146307,137.59393882876955,0.125,-31.312606559264864,-65.65054562554805,"pair_33, ug, a",,-1,9,1,197.75196376848888,42.683866065474454,43.83296776895414,287.3964897297057,235.84208999135606,38.238375676697295,15.01851305258341,85.90173883363204,28.839465705059418,70.68414972480743,116.28734568859294,25.54936913760667,-54.69675076375983,0
294,160.85095634239855,10.421088049988679,2025-05-01 03:17:23.907672064,60796.17568643123,30.0,g,262.48462482943205,262.48462482943205,2,1.7034144376467344,0.6369699848760247,1.22789825227723,1.061332363371883,21.802878687452043,0,4.4395486852242625,34.0,2.9414440198817813,24.120021097123647,35.94838404141985,312.9570578794238,139.99529315128672,0.125,-31.437937750553655,-65.7679203884109,"pair_33, ug, a",,-1,10,1,197.91256706991007,42.47991798071875,43.83296776895414,287.3423856453823,235.57541759782853,38.23880061812102,15.018648021313792,85.90997321892652,28.838572644166426,71.875370373411,117.71547393656289,25.553049457568598,-51.07022503378075,0
295,157.96476217790033,11.609836658010101,2025-05-01 03:18:02.681336320,60796.17568643123,30.0,g,264.0669361384822,264.0669361384822,2,1.8314506660176486,0.6369699848760247,1.2824703155866826,1.106190599412253,21.775590327876955,0,4.773664555245246,34.0,3.072251810432535,24.034600797895422,33.094069850791755,311.15241144827706,138.38987746566013,0.125,-31.564395530438784,-65.88612351709806,"pair_33, ug, a",,-1,11,1,198.0745663332084,42.45681360414234,43.83296776895414,287.2878610611167,235.30478418063657,38.239229253566414,15.018784162355347,85.91828578103879,28.83767241655556,68.80382090238056,114.6428022649871,25.556765124323192,-52.725639050740675,0
296,160.297671207301,13.406369337656793,2025-05-01 03:18:41.087033088,60796.17568643123,30.0,g,261.57634454396833,261.57634454396833,2,1.8310060931615177,0.4855916028558982,1.0680113624140057,0.9299053399043127,21.78954215816857,0,4.405697019112035,34.0,2.900722180479763,24.238924534857272,33.103137097709876,314.46896903805526,140.67162533829077,0.125,-31.689690049298957,-66.00301493037479,"pair_33, ug, a",,-1,12,1,198.23502819935467,42.247969882259106,43.83296776895414,287.2339031384832,235.03510250035285,38.2396538216294,15.01891901057108,85.9265259939432,28.836781322082558,70.03811885745505,116.01422325904474,25.56044885302311,-49.267666859044866,0
297,162.68975900791153,15.152053902827658,2025-05-01 03:19:19.493309696,60796.17568643123,30.0,g,258.99973454137745,258.99973454137745,2,1.8328103803865436,0.4855916028558982,1.0686426938977835,0.9304242943839781,21.799783447713047,0,4.406276980485934,34.0,2.901870421054567,24.241961989993605,33.0663710067165,317.7858618607963,143.03315673063298,0.125,-31.815023128454303,-66.11971906089784,"pair_33, ug, a",,-1,13,1,198.39549248977391,42.03289127201044,43.83296776895414,287.17999331947567,234.7638183295233,38.24007839653663,15.01905386000099,85.93477283869927,28.835890801191578,71.34953569598089,117.36323746915399,25.564135945780098,-45.80684070381675,0
298,163.23744847470104,12.205059164945304,2025-05-01 03:19:58.237649152,60796.17568643123,30.0,g,259.7918282579128,259.7918282579128,2,1.7163658909712878,0.6190767949494722,1.208250039519702,1.045181532485195,21.81208147517086,0,4.744339828123633,34.0,2.9946442280229553,24.138410408297176,35.635479153147415,315.97833027527514,142.1045242944609,0.125,-31.9414965772694,-66.23725889989457,"pair_33, ug, a",,-1,14,1,198.55736923134086,41.89635255237377,43.83296776895414,287.12565847440123,234.48853770870505,38.24050670910538,15.01918989557892,85.94309886818492,28.83499303651197,73.12536814533401,119.11959077463312,25.56785884558783,-47.46690146781976,0
299,164.57682041380355,3.3436222980490204,2025-05-01 03:20:38.427100160,60796.17568643123,30.0,g,263.42344441831466,263.42344441831466,2,1.460786123860247,0.6101378609636189,1.085460358378917,0.9442484145874699,21.891270751355535,0,6.1894510422712425,34.0,8.960047127699202,24.34047807863187,43.2012421963677,309.8039895038325,138.332893743832,0.125,-32.072726743993634,-66.35897952478008,"pair_33, ug, a",,-1,15,1,198.72528375597926,41.75633816214668,43.83296776895414,287.0693494804629,234.2012947624245,38.2409509976147,15.019331004214408,85.95174244517163,28.8340624176965,78.42736518941228,123.7925599600888,25.571724162155196,-53.48784237944457,0
300,164.92453006279737,0.37535481737022836,2025-05-01 03:21:17.089890048,60796.17568643123,30.0,g,265.1419030672972,265.1419030672972,2,1.4018174687976896,0.6101378609636189,1.0589534439450603,0.9224597309228396,21.90834181506931,0,4.662790324628909,34.0,2.9885380103892287,24.386560939073245,45.508926220771215,307.1801945539925,136.503890907698,0.125,-32.199009814962125,-66.47588102999791,"pair_33, ug, a",,-1,16,1,198.88681977797694,41.64579397499526,43.83296776895414,287.0152298292149,233.9233468617229,38.2413784095564,15.019466751761339,85.96006440726345,28.83316775659268,80.16316339725175,125.11862314899317,25.575446067434527,-55.94018047755485,0
